Nome file,Classe,Sottoclasse,Ampiezza del segnale,Durata,Frequenza,Numero di canali,Fase,Frequenza massima interna,Bit Depth,n_fft,Forma d'onda
67010007,Non-Target,Harp Seal,0.99954224,1.3007936507936508,44100,1,-0.16946411,0.0,Signed 16 bit PCM,2048,"(57365,)"
67010008,Non-Target,Harp Seal,1.0,2.8359410430839,44100,1,-0.020690918,0.0,Signed 16 bit PCM,2048,"(125065,)"
67010009,Non-Target,Harp Seal,0.9999695,0.7090022675736961,44100,1,0.007598877,0.0,Signed 16 bit PCM,2048,"(31267,)"
6701000A,Non-Target,Harp Seal,1.0,0.7090022675736961,44100,1,0.035217285,0.0,Signed 16 bit PCM,2048,"(31267,)"
6701000B,Non-Target,Harp Seal,0.9999695,0.7090022675736961,44100,1,0.01776123,0.0,Signed 16 bit PCM,2048,"(31267,)"
6701000C,Non-Target,Harp Seal,0.9986572,0.7090022675736961,44100,1,0.03643799,0.0,Signed 16 bit PCM,2048,"(31267,)"
6701000D,Non-Target,Harp Seal,0.9998169,0.7090022675736961,44100,1,0.03060913,0.0,Signed 16 bit PCM,2048,"(31267,)"
6701000E,Non-Target,Harp Seal,0.99993896,0.7090022675736961,44100,1,0.04916382,0.0,Signed 16 bit PCM,2048,"(31267,)"
6701000F,Non-Target,Harp Seal,0.9999695,1.4179818594104308,44100,1,-0.0014038086,0.0,Signed 16 bit PCM,2048,"(62533,)"
6701000G,Non-Target,Harp Seal,0.99212646,1.4179818594104308,44100,1,0.010986328,0.0,Signed 16 bit PCM,2048,"(62533,)"
6701000H,Non-Target,Harp Seal,1.0,1.4179818594104308,44100,1,0.11312866,0.0,Signed 16 bit PCM,2048,"(62533,)"
Pagr-call-NPI-Van-Parijs-02-harp-seal-clip,Non-Target,Harp Seal,1.0,26.59174603174603,44100,1,-0.056121826,0.0,Signed 16 bit PCM,2048,"(1172696,)"
Soch-clicks-NOAA-PAGroup-01-humpback-dolphin-clip,Non-Target,Humpback dolphin,0.99975586,7.396621315192744,44100,1,0.0013427734,0.0,Signed 16 bit PCM,2048,"(326191,)"
4e34e6c7-5267-4c0b-8ff9-bf506086aa56,Non-Target,Humpback Whale,0.99990845,64.77981859410431,44100,1,0.3336792,0.0,Signed 16 bit PCM,2048,"(2856790,)"
55113001,Non-Target,Humpback Whale,1.0,38.383378684807255,44100,1,-0.11431885,0.0,Signed 16 bit PCM,2048,"(1692707,)"
55113002,Non-Target,Humpback Whale,1.0,9.689614512471655,44100,1,-0.11846924,0.0,Signed 16 bit PCM,2048,"(427312,)"
55113003,Non-Target,Humpback Whale,0.9999695,9.144852607709751,44100,1,0.15649414,0.0,Signed 16 bit PCM,2048,"(403288,)"
55113004,Non-Target,Humpback Whale,1.0,9.559342403628118,44100,1,-0.051574707,0.0,Signed 16 bit PCM,2048,"(421567,)"
55113007,Non-Target,Humpback Whale,0.9999695,27.432902494331067,44100,1,-0.044830322,0.0,Signed 16 bit PCM,2048,"(1209791,)"
5511300F,Non-Target,Humpback Whale,0.9993286,23.769954648526078,44100,1,-0.033721924,0.0,Signed 16 bit PCM,2048,"(1048255,)"
5635e3d6-1b3a-4c6b-8f90-28fdfbc4155c,Non-Target,Humpback Whale,0.9999695,16.0737641723356,44100,1,0.009338379,0.0,Signed 16 bit PCM,2048,"(708853,)"
63019001,Non-Target,Humpback Whale,1.0,2.8359410430839,44100,1,-0.0013122559,0.0,Signed 16 bit PCM,2048,"(125065,)"
63019002,Non-Target,Humpback Whale,1.0,2.8359410430839,44100,1,-0.0041503906,0.0,Signed 16 bit PCM,2048,"(125065,)"
63019003,Non-Target,Humpback Whale,1.0,2.8359410430839,44100,1,0.0023498535,0.0,Signed 16 bit PCM,2048,"(125065,)"
63019004,Non-Target,Humpback Whale,1.0,2.7562585034013605,44100,1,0.013977051,0.0,Signed 16 bit PCM,2048,"(121551,)"
63019005,Non-Target,Humpback Whale,1.0,2.7562585034013605,44100,1,0.026855469,0.0,Signed 16 bit PCM,2048,"(121551,)"
63019007,Non-Target,Humpback Whale,1.0,3.0,44100,1,0.042236328,0.0,Signed 16 bit PCM,2048,"(132300,)"
6301900B,Non-Target,Humpback Whale,1.0,3.9998185941043083,44100,1,0.019348145,0.0,Signed 16 bit PCM,2048,"(176392,)"
6301900C,Non-Target,Humpback Whale,1.0,3.9998185941043083,44100,1,-0.058258057,0.0,Signed 16 bit PCM,2048,"(176392,)"
6301900D,Non-Target,Humpback Whale,0.9999695,1.8935827664399092,44100,1,0.013214111,0.0,Signed 16 bit PCM,2048,"(83507,)"
6301900T,Non-Target,Humpback Whale,1.0,1.3875056689342404,44100,1,0.0026245117,0.0,Signed 16 bit PCM,2048,"(61189,)"
6301900V,Non-Target,Humpback Whale,1.0,13.959750566893424,44100,1,0.010131836,0.0,Signed 16 bit PCM,2048,"(615625,)"
6301900W,Non-Target,Humpback Whale,1.0,10.93591836734694,44100,1,-0.07009888,0.0,Signed 16 bit PCM,2048,"(482274,)"
6301900Y,Non-Target,Humpback Whale,0.9994507,11.11108843537415,44100,1,0.034088135,0.0,Signed 16 bit PCM,2048,"(489999,)"
6301900Z,Non-Target,Humpback Whale,1.0,11.210748299319729,44100,1,0.025146484,0.0,Signed 16 bit PCM,2048,"(494394,)"
63019010,Non-Target,Humpback Whale,1.0,60.030748299319725,44100,1,0.009246826,0.0,Signed 16 bit PCM,2048,"(2647356,)"
63019011,Non-Target,Humpback Whale,0.9999695,9.091814058956917,44100,1,0.09094238,0.0,Signed 16 bit PCM,2048,"(400949,)"
63019012,Non-Target,Humpback Whale,0.9996033,12.885918367346939,44100,1,-0.014526367,0.0,Signed 16 bit PCM,2048,"(568269,)"
63019014,Non-Target,Humpback Whale,1.0,10.95,44100,1,-0.03024292,0.0,Signed 16 bit PCM,2048,"(482895,)"
63019016,Non-Target,Humpback Whale,1.0,625.5406122448979,44100,1,0.012756348,0.0,Signed 16 bit PCM,2048,"(27586341,)"
63019017,Non-Target,Humpback Whale,1.0,85.15820861678004,44100,1,0.013671875,0.0,Signed 16 bit PCM,2048,"(3755477,)"
63019018,Non-Target,Humpback Whale,1.0,156.1342403628118,44100,1,0.0015869141,0.0,Signed 16 bit PCM,2048,"(6885520,)"
63019019,Non-Target,Humpback Whale,1.0,14.095578231292517,44100,1,0.035369873,0.0,Signed 16 bit PCM,2048,"(621615,)"
6301901A,Non-Target,Humpback Whale,1.0,122.91478458049886,44100,1,0.039367676,0.0,Signed 16 bit PCM,2048,"(5420542,)"
6301901B,Non-Target,Humpback Whale,1.0,9.365396825396825,44100,1,0.08401489,0.0,Signed 16 bit PCM,2048,"(413014,)"
6301901C,Non-Target,Humpback Whale,1.0,9.939886621315193,44100,1,0.06466675,0.0,Signed 16 bit PCM,2048,"(438349,)"
6301901D,Non-Target,Humpback Whale,1.0,9.578548752834466,44100,1,0.053375244,0.0,Signed 16 bit PCM,2048,"(422414,)"
6301901E,Non-Target,Humpback Whale,0.9996338,71.87358276643991,44100,1,-0.012268066,0.0,Signed 16 bit PCM,2048,"(3169625,)"
6301901H,Non-Target,Humpback Whale,1.0,114.04430839002268,44100,1,0.029846191,0.0,Signed 16 bit PCM,2048,"(5029354,)"
6301901L,Non-Target,Humpback Whale,1.0,709.0568027210884,44100,1,0.064208984,0.0,Signed 16 bit PCM,2048,"(31269405,)"
6301901M,Non-Target,Humpback Whale,1.0,119.88680272108843,44100,1,-0.0062561035,0.0,Signed 16 bit PCM,2048,"(5287008,)"
6301901N,Non-Target,Humpback Whale,1.0,105.07068027210885,44100,1,-0.010467529,0.0,Signed 16 bit PCM,2048,"(4633617,)"
6301901T,Non-Target,Humpback Whale,1.0,152.99868480725624,44100,1,0.02532959,0.0,Signed 16 bit PCM,2048,"(6747242,)"
6301901U,Non-Target,Humpback Whale,1.0,14.02766439909297,44100,1,0.050354004,0.0,Signed 16 bit PCM,2048,"(618620,)"
6301901V,Non-Target,Humpback Whale,1.0,11.193242630385488,44100,1,0.0524292,0.0,Signed 16 bit PCM,2048,"(493622,)"
6304300E,Non-Target,Humpback Whale,1.0,13.003514739229026,44100,1,-0.029754639,0.0,Signed 16 bit PCM,2048,"(573455,)"
6304300F,Non-Target,Humpback Whale,1.0,27.74766439909297,44100,1,-0.17675781,0.0,Signed 16 bit PCM,2048,"(1223672,)"
6304300K,Non-Target,Humpback Whale,1.0,14.354920634920635,44100,1,0.070495605,0.0,Signed 16 bit PCM,2048,"(633052,)"
6304300M,Non-Target,Humpback Whale,0.9999695,7.559750566893424,44100,1,0.19226074,0.0,Signed 16 bit PCM,2048,"(333385,)"
6304300N,Non-Target,Humpback Whale,1.0,17.20027210884354,44100,1,0.0078125,0.0,Signed 16 bit PCM,2048,"(758532,)"
6304300O,Non-Target,Humpback Whale,1.0,15.449818594104308,44100,1,0.068878174,0.0,Signed 16 bit PCM,2048,"(681337,)"
65381587-aedd-449b-8f4c-7f8bb553be4f,Non-Target,Humpback Whale,0.9999695,1423.8059637188207,44100,1,0.20941162,0.0,Signed 16 bit PCM,2048,"(62789843,)"
8002001M,Non-Target,Humpback Whale,1.0,1.668185941043084,44100,1,0.004547119,0.0,Signed 16 bit PCM,2048,"(73567,)"
92201001,Non-Target,Humpback Whale,0.99935913,29.59269841269841,44100,1,0.03768921,0.0,Signed 16 bit PCM,2048,"(1305038,)"
92201002,Non-Target,Humpback Whale,1.0,5.084648526077098,44100,1,0.0121154785,0.0,Signed 16 bit PCM,2048,"(224233,)"
92201003,Non-Target,Humpback Whale,0.9998779,1.332312925170068,44100,1,0.048828125,0.0,Signed 16 bit PCM,2048,"(58755,)"
92201005,Non-Target,Humpback Whale,0.9999695,4.0810884353741494,44100,1,0.022827148,0.0,Signed 16 bit PCM,2048,"(179976,)"
92201007,Non-Target,Humpback Whale,1.0,12.787120181405896,44100,1,0.010864258,0.0,Signed 16 bit PCM,2048,"(563912,)"
9220100B,Non-Target,Humpback Whale,0.9999695,15.841156462585033,44100,1,0.021484375,0.0,Signed 16 bit PCM,2048,"(698595,)"
9220100D,Non-Target,Humpback Whale,0.9999695,2.4224943310657596,44100,1,0.026672363,0.0,Signed 16 bit PCM,2048,"(106832,)"
9220100E,Non-Target,Humpback Whale,0.99993896,4.453242630385487,44100,1,0.015686035,0.0,Signed 16 bit PCM,2048,"(196388,)"
9220100F,Non-Target,Humpback Whale,0.99957275,2.694920634920635,44100,1,0.014526367,0.0,Signed 16 bit PCM,2048,"(118846,)"
9220100G,Non-Target,Humpback Whale,1.0,17.989750566893424,44100,1,0.06097412,0.0,Signed 16 bit PCM,2048,"(793348,)"
9220100Q,Non-Target,Humpback Whale,1.0,5.705260770975057,44100,1,0.056274414,0.0,Signed 16 bit PCM,2048,"(251602,)"
9220100S,Non-Target,Humpback Whale,0.99990845,13.70204081632653,44100,1,0.048461914,0.0,Signed 16 bit PCM,2048,"(604260,)"
9220100T,Non-Target,Humpback Whale,0.99798584,5.975850340136055,44100,1,0.012359619,0.0,Signed 16 bit PCM,2048,"(263535,)"
9220100V,Non-Target,Humpback Whale,1.0,8.37108843537415,44100,1,0.02709961,0.0,Signed 16 bit PCM,2048,"(369165,)"
9220100W,Non-Target,Humpback Whale,0.9991455,5.498004535147392,44100,1,0.014007568,0.0,Signed 16 bit PCM,2048,"(242462,)"
9220100X,Non-Target,Humpback Whale,1.0,67.09263038548752,44100,1,0.012023926,0.0,Signed 16 bit PCM,2048,"(2958785,)"
9220100Z,Non-Target,Humpback Whale,1.0,3.1778684807256234,44100,1,0.026885986,0.0,Signed 16 bit PCM,2048,"(140144,)"
akhumphi1x,Non-Target,Humpback Whale,0.99990845,47.23201814058957,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(2082932,)"
cde82ded-68b8-4c67-b6c3-9ab190908357,Non-Target,Humpback Whale,0.99993896,71.33172335600906,44100,1,-0.018157959,0.0,Signed 16 bit PCM,2048,"(3145729,)"
f7af47fb-4601-4fa3-9274-41be41b93276,Non-Target,Humpback Whale,1.0,178.93727891156462,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(7891134,)"
GB_HW_SocialSounds_Thwop_Type3_and_whops_18112012_093108,Non-Target,Humpback Whale,0.9999695,6.847256235827665,44100,1,0.011199951,0.0,Signed 16 bit PCM,2048,"(301964,)"
Humpback-Calf-whispering-Peer-Madsen,Non-Target,Humpback Whale,0.9998779,22.058979591836735,44100,1,-0.00021362305,0.0,Signed 16 bit PCM,2048,"(972801,)"
Humpback,Non-Target,Humpback Whale,0.9998474,13.699795918367347,44100,1,-6.1035156e-05,0.0,Signed 16 bit PCM,2048,"(604161,)"
Humpback_socialsounds,Non-Target,Humpback Whale,0.9700928,87.84721088435374,44100,1,0.0007324219,0.0,Signed 16 bit PCM,2048,"(3874062,)"
HWSong_GB,Non-Target,Humpback Whale,1.0,11.00875283446712,44100,1,-0.002166748,0.0,Signed 16 bit PCM,2048,"(485486,)"
Meno-song-NOAA-PAGroup-13-humpback-clip,Non-Target,Humpback Whale,1.0,54.583015873015874,44100,1,-0.0014648438,0.0,Signed 16 bit PCM,2048,"(2407111,)"
SanctSound_CI02_01_humpbackwhale_20181103T074755,Non-Target,Humpback Whale,1.0,7.122018140589569,44100,1,-0.0006713867,0.0,Signed 16 bit PCM,2048,"(314081,)"
SanctSound_CI04_04_humpbackwhale_20200225T112447Z,Non-Target,Humpback Whale,0.99676514,5.33156462585034,44100,1,3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(235122,)"
SanctSound_CI05_04_humpbackwhale_20191227T124223Z,Non-Target,Humpback Whale,0.9999695,60.0,44100,1,0.00012207031,0.0,Signed 16 bit PCM,2048,"(2646000,)"
SanctSound_HI01_01_humpbackwhale_20190216T045823Z,Non-Target,Humpback Whale,1.0,10.203287981859411,44100,1,-6.1035156e-05,0.0,Signed 16 bit PCM,2048,"(449965,)"
SanctSound_HI03_01_humpbackwhalesong_20190130T144409Z,Non-Target,Humpback Whale,0.9991455,59.73526077097506,44100,1,3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(2634325,)"
SanctSound_HI05_01_humpbackwhalesong_20190101T105712Z,Non-Target,Humpback Whale,0.94085693,61.45201814058957,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(2710034,)"
SanctSound_MB01_01_humpbackwhale_20181118T115929Z,Non-Target,Humpback Whale,0.99954224,600.0,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(26460000,)"
SanctSound_MB02_01_humpbackwhale_20181118T115929Z,Non-Target,Humpback Whale,0.9997864,60.0,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(2646000,)"
SanctSound_MB03_01_humpbackwhale_20190513T191247Z,Non-Target,Humpback Whale,0.9999695,60.0,44100,1,0.016479492,0.0,Signed 16 bit PCM,2048,"(2646000,)"
SanctSound_OC01_03_humbackwhalesong_20191107T001444Z,Non-Target,Humpback Whale,0.9758911,6.763922902494331,44100,1,-0.0007019043,0.0,Signed 16 bit PCM,2048,"(298289,)"
SanctSound_OC02_02_humpbackwhale_20191024T074335Z,Non-Target,Humpback Whale,1.0,60.0,44100,1,-0.00018310547,0.0,Signed 16 bit PCM,2048,"(2646000,)"
SanctSound_OC03_02_humpbackwhale_20191104T151853Z,Non-Target,Humpback Whale,1.0,9.151224489795919,44100,1,-9.1552734e-05,0.0,Signed 16 bit PCM,2048,"(403569,)"
SanctSound_PM02_01_humpbackwhale_20200227T220002Z,Non-Target,Humpback Whale,0.9973755,15.299614512471654,44100,1,6.1035156e-05,0.0,Signed 16 bit PCM,2048,"(674713,)"
SanctSound_SB03_04_humpbackwhale_20190623T004507Z,Non-Target,Humpback Whale,0.9989319,5.000022675736961,44100,1,6.1035156e-05,0.0,Signed 16 bit PCM,2048,"(220501,)"
SanctSound_FK02_05_hurricane_20200824T203426Z,Non-Target,Hurricane,0.99328613,10.0,44100,1,9.1552734e-05,0.0,Signed 16 bit PCM,2048,"(441000,)"
SanctSound_GR03_02_hurricane_20190904T221437Z,Non-Target,Hurricane,0.9446106,5.000022675736961,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(220501,)"
Whistle_Number_009,Non-Target,Indian Ocean Bottlenose Dolphin,0.98605347,2.4700226757369617,44100,1,-0.0019226074,0.0,Signed 16 bit PCM,2048,"(108928,)"
Whistle_Number_010,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,0.5000226757369615,44100,1,-0.06515503,0.0,Signed 16 bit PCM,2048,"(22051,)"
Whistle_Number_029,Non-Target,Indian Ocean Bottlenose Dolphin,0.98269653,4.7300226757369614,44100,1,-0.023376465,859.61725,Signed 16 bit PCM,2048,"(208594,)"
Whistle_Number_030,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,2.2400226757369612,44100,1,0.017425537,0.0,Signed 16 bit PCM,2048,"(98785,)"
Whistle_Number_034,Non-Target,Indian Ocean Bottlenose Dolphin,0.9999695,1.6600226757369614,44100,1,0.034332275,0.0,Signed 16 bit PCM,2048,"(73207,)"
Whistle_Number_104,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,5.0600226757369615,44100,1,0.015625,0.0,Signed 16 bit PCM,2048,"(223147,)"
Whistle_Number_123,Non-Target,Indian Ocean Bottlenose Dolphin,0.9616089,0.9600226757369614,44100,1,-0.020050049,0.0,Signed 16 bit PCM,2048,"(42337,)"
Whistle_Number_141,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,1.3800226757369614,44100,1,0.010894775,0.0,Signed 16 bit PCM,2048,"(60859,)"
Whistle_Number_194,Non-Target,Indian Ocean Bottlenose Dolphin,1.0,0.8000226757369614,44100,1,-0.012664795,0.0,Signed 16 bit PCM,2048,"(35281,)"
2832079a-0115-4b94-b895-185317774abd,Non-Target,Killer Whale,1.0,31.20764172335601,44100,1,-0.044067383,0.0,Signed 16 bit PCM,2048,"(1376257,)"
60026001,Non-Target,Killer Whale,0.9999695,1.7,44100,1,-0.0037231445,0.0,Signed 16 bit PCM,2048,"(74970,)"
60026002,Non-Target,Killer Whale,0.9999695,1.2750113378684806,44100,1,0.012359619,0.0,Signed 16 bit PCM,2048,"(56228,)"
60026003,Non-Target,Killer Whale,1.0,1.2750113378684806,44100,1,0.020111084,0.0,Signed 16 bit PCM,2048,"(56228,)"
60026004,Non-Target,Killer Whale,1.0,1.7,44100,1,0.04711914,0.0,Signed 16 bit PCM,2048,"(74970,)"
60026005,Non-Target,Killer Whale,1.0,3.0,44100,1,-0.049621582,0.0,Signed 16 bit PCM,2048,"(132300,)"
60026006,Non-Target,Killer Whale,1.0,1.6,44100,1,0.093811035,0.0,Signed 16 bit PCM,2048,"(70560,)"
6002600A,Non-Target,Killer Whale,0.9981384,1.8937414965986394,44100,1,0.01965332,0.0,Signed 16 bit PCM,2048,"(83514,)"
6002600B,Non-Target,Killer Whale,0.9999695,1.8937414965986394,44100,1,-0.057647705,0.0,Signed 16 bit PCM,2048,"(83514,)"
64020001,Non-Target,Killer Whale,0.9999695,1.4156462585034013,44100,1,-6.1035156e-05,0.0,Signed 16 bit PCM,2048,"(62430,)"
64020003,Non-Target,Killer Whale,0.9999695,1.4156462585034013,44100,1,0.0030212402,0.0,Signed 16 bit PCM,2048,"(62430,)"
76d2ae6f-616f-4ef1-91a8-d797cbf7cd36,Non-Target,Killer Whale,0.99993896,21.753650793650795,44100,1,0.21853638,0.0,Signed 16 bit PCM,2048,"(959336,)"
89405023,Non-Target,Killer Whale,0.9999695,14.249478458049886,44100,1,-0.00045776367,0.0,Signed 16 bit PCM,2048,"(628402,)"
9230000L,Non-Target,Killer Whale,1.0,3.450657596371882,44100,1,-0.14169312,0.0,Signed 16 bit PCM,2048,"(152174,)"
92300013,Non-Target,Killer Whale,1.0,3.477551020408163,44100,1,-0.0132751465,0.0,Signed 16 bit PCM,2048,"(153360,)"
92301007,Non-Target,Killer Whale,1.0,3.722199546485261,44100,1,-0.024139404,0.0,Signed 16 bit PCM,2048,"(164149,)"
92304008,Non-Target,Killer Whale,1.0,2.0946258503401363,44100,1,-0.023498535,0.0,Signed 16 bit PCM,2048,"(92373,)"
9230400D,Non-Target,Killer Whale,0.99069214,1.731201814058957,44100,1,0.28338623,0.0,Signed 16 bit PCM,2048,"(76346,)"
9750000S,Non-Target,Killer Whale,0.9999695,3.4139002267573697,44100,1,-0.019348145,0.0,Signed 16 bit PCM,2048,"(150553,)"
97501009,Non-Target,Killer Whale,0.99557495,1.697687074829932,44100,1,-0.08728027,0.0,Signed 16 bit PCM,2048,"(74868,)"
97503007,Non-Target,Killer Whale,0.93847656,1.6773696145124717,44100,1,-0.07260132,0.0,Signed 16 bit PCM,2048,"(73972,)"
9750300I,Non-Target,Killer Whale,0.9812012,1.2239002267573695,44100,1,-0.023742676,0.0,Signed 16 bit PCM,2048,"(53974,)"
9750300N,Non-Target,Killer Whale,0.9328613,11.367641723356009,44100,1,-0.012359619,0.0,Signed 16 bit PCM,2048,"(501313,)"
9750300Q,Non-Target,Killer Whale,0.98153687,1.064126984126984,44100,1,-0.27807617,0.0,Signed 16 bit PCM,2048,"(46928,)"
9750300V,Non-Target,Killer Whale,0.9709778,5.098185941043084,44100,1,0.004058838,0.0,Signed 16 bit PCM,2048,"(224830,)"
9750300Z,Non-Target,Killer Whale,0.9999695,2.322199546485261,44100,1,-0.017608643,0.0,Signed 16 bit PCM,2048,"(102409,)"
97503018,Non-Target,Killer Whale,0.9591675,5.901746031746032,44100,1,-0.045806885,0.0,Signed 16 bit PCM,2048,"(260267,)"
9750301L,Non-Target,Killer Whale,0.99542236,2.7353514739229023,44100,1,-0.043762207,0.0,Signed 16 bit PCM,2048,"(120629,)"
9750301M,Non-Target,Killer Whale,0.9635925,1.047687074829932,44100,1,-0.07232666,0.0,Signed 16 bit PCM,2048,"(46203,)"
9750301O,Non-Target,Killer Whale,0.9371033,1.283310657596372,44100,1,-0.037231445,0.0,Signed 16 bit PCM,2048,"(56594,)"
9750301Q,Non-Target,Killer Whale,0.90133667,2.7593650793650792,44100,1,-0.08627319,0.0,Signed 16 bit PCM,2048,"(121688,)"
9750400C,Non-Target,Killer Whale,0.9999695,3.2847619047619045,44100,1,-0.016296387,0.0,Signed 16 bit PCM,2048,"(144858,)"
9750400J,Non-Target,Killer Whale,0.99710083,2.6063038548752835,44100,1,-0.15362549,0.0,Signed 16 bit PCM,2048,"(114938,)"
9750400V,Non-Target,Killer Whale,0.9999695,4.5738548752834465,44100,1,-0.035308838,0.0,Signed 16 bit PCM,2048,"(201707,)"
9761900T,Non-Target,Killer Whale,0.9859314,3.0591156462585034,44100,1,-0.039489746,0.0,Signed 16 bit PCM,2048,"(134907,)"
97619015,Non-Target,Killer Whale,0.9999695,2.177097505668934,44100,1,-0.023223877,0.0,Signed 16 bit PCM,2048,"(96010,)"
9769201Q,Non-Target,Killer Whale,0.9999695,2.0305668934240364,44100,1,-0.00076293945,0.0,Signed 16 bit PCM,2048,"(89548,)"
d708efda-0bef-4399-b256-b5346836405c,Non-Target,Killer Whale,1.0,70.34777777777778,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(3102337,)"
e60488c2-30fb-414b-bc9f-ee16f886a897,Non-Target,Killer Whale,1.0,85.09562358276644,44100,1,-0.024932861,0.0,Signed 16 bit PCM,2048,"(3752717,)"
killer whales call and buzz - heike vester,Non-Target,Killer Whale,0.99972534,1.1543990929705215,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(50909,)"
killer whales calls and clicks - heike vester,Non-Target,Killer Whale,0.9954834,1.5419727891156463,44100,1,-3.0517578e-05,0.0,Signed 16 bit PCM,2048,"(68001,)"
Orca-Hunting-Clicks-2,Non-Target,Killer Whale,0.9947815,40.86714285714286,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(1802241,)"
Orcas-Hunting-and-Chattering-1,Non-Target,Killer Whale,0.9851074,418.49326530612245,44100,1,0.0,921.6738,Signed 16 bit PCM,2048,"(18455553,)"
Orcinus_orca1-1,Non-Target,Killer Whale,0.9999695,1.0558956916099773,44100,1,-0.29666138,2756.3098,Signed 16 bit PCM,2048,"(46565,)"
Orcinus_orca2-1,Non-Target,Killer Whale,0.97784424,1.589591836734694,44100,1,0.62454224,0.0,Signed 16 bit PCM,2048,"(70101,)"
Orcinus_orca3-1,Non-Target,Killer Whale,1.0,1.8371655328798187,44100,1,0.13705444,0.0,Signed 16 bit PCM,2048,"(81019,)"
Oror-Multisound-AWI-Van-Opzeeland-01-killer-clip,Non-Target,Killer Whale,0.99490356,53.499863945578234,44100,1,0.034423828,0.0,Signed 16 bit PCM,2048,"(2359344,)"
SanctSound_MB01_05_killerwhale_20200423T164427Z,Non-Target,Killer Whale,0.9405823,4.535827664399093,44100,1,0.00015258789,2152.332,Signed 16 bit PCM,2048,"(200030,)"
SanctSound_MB02_04_killerwhales_20200414T081659Z,Non-Target,Killer Whale,0.9999695,7.480136054421768,44100,1,0.00012207031,0.0,Signed 16 bit PCM,2048,"(329874,)"
SanctSound_OC03_02_killerwhale_20191128T091339Z,Non-Target,Killer Whale,0.9963379,6.68437641723356,44100,1,-0.00024414062,0.0,Signed 16 bit PCM,2048,"(294781,)"
T0003_127_echoloc-buzz_7.24.1-1,Non-Target,Killer Whale,0.9928589,0.4740362811791383,44100,1,0.61883545,0.0,Signed 16 bit PCM,2048,"(20905,)"
T0003_55_pulse_2.49.3-1,Non-Target,Killer Whale,0.9806824,0.9926984126984127,44100,1,-0.01449585,0.0,Signed 16 bit PCM,2048,"(43778,)"
T0003_60_pulse_3.10.4-1,Non-Target,Killer Whale,0.9953613,1.1775510204081632,44100,1,-0.17678833,0.0,Signed 16 bit PCM,2048,"(51930,)"
T0003_64_whistle_3.23.9,Non-Target,Killer Whale,0.47183228,0.5310430839002268,44100,1,-0.09515381,0.0,Signed 16 bit PCM,2048,"(23419,)"
T0014_2_whistle_8.17.7,Non-Target,Killer Whale,0.9991455,0.328140589569161,44100,1,-0.31097412,0.0,Signed 16 bit PCM,1447,"(14471,)"
6608400I,Non-Target,Leopard Seal,1.0,5.47421768707483,44100,1,0.0033569336,0.0,Signed 16 bit PCM,2048,"(241413,)"
6608400J,Non-Target,Leopard Seal,1.0,2.6058049886621317,44100,1,-0.019897461,0.0,Signed 16 bit PCM,2048,"(114916,)"
6608400N,Non-Target,Leopard Seal,0.9999695,5.171224489795918,44100,1,-0.050811768,0.0,Signed 16 bit PCM,2048,"(228051,)"
6608400P,Non-Target,Leopard Seal,1.0,2.401609977324263,44100,1,-0.015838623,0.0,Signed 16 bit PCM,2048,"(105911,)"
6608400Q,Non-Target,Leopard Seal,1.0,7.236417233560091,44100,1,-0.014862061,0.0,Signed 16 bit PCM,2048,"(319126,)"
6608400R,Non-Target,Leopard Seal,1.0,3.570816326530612,44100,1,-0.26333618,0.0,Signed 16 bit PCM,2048,"(157473,)"
6608400T,Non-Target,Leopard Seal,1.0,6.794013605442177,44100,1,0.020721436,0.0,Signed 16 bit PCM,2048,"(299616,)"
6608400Z,Non-Target,Leopard Seal,1.0,3.4020181405895693,44100,1,0.15353394,0.0,Signed 16 bit PCM,2048,"(150029,)"
66084010,Non-Target,Leopard Seal,1.0,2.34,44100,1,-0.008056641,0.0,Signed 16 bit PCM,2048,"(103194,)"
66084013,Non-Target,Leopard Seal,1.0,7.272018140589569,44100,1,-0.09915161,0.0,Signed 16 bit PCM,2048,"(320696,)"
Hyle-Multisound-AWI-Van-Opzeeland-01-leopard-seal-clip,Non-Target,Leopard Seal,0.9999695,37.004603174603176,44100,1,-0.05859375,0.0,Signed 16 bit PCM,2048,"(1631903,)"
Leopard-Seal-2,Non-Target,Leopard Seal,0.9998779,37.291269841269845,44100,1,0.0,0.0,Signed 16 bit PCM,2048,"(1644545,)"
